treinamento;Teste;Validação
95.50173010380622;93.734335839599;92.04152249134948
95.50173010380622;93.734335839599;92.04152249134948
95.32871972318338;93.734335839599;92.04152249134948
95.32871972318338;93.734335839599;92.04152249134948
95.32871972318338;93.734335839599;92.04152249134948
95.15570934256056;93.734335839599;92.04152249134948
95.15570934256056;93.734335839599;92.04152249134948
95.15570934256056;93.734335839599;92.04152249134948
95.15570934256056;93.734335839599;92.04152249134948
95.15570934256056;93.734335839599;92.04152249134948
95.15570934256056;93.734335839599;92.04152249134948
95.15570934256056;93.734335839599;92.04152249134948
95.15570934256056;93.734335839599;92.04152249134948
95.15570934256056;93.734335839599;92.04152249134948
95.15570934256056;93.734335839599;92.04152249134948
95.15570934256056;93.734335839599;92.04152249134948
95.06920415224913;93.48370927318295;92.04152249134948
94.98269896193771;93.23308270676691;92.04152249134948
94.80968858131487;93.23308270676691;92.04152249134948
94.72318339100346;92.98245614035088;92.04152249134948
94.63667820069203;92.73182957393483;92.04152249134948
94.63667820069203;92.73182957393483;92.04152249134948
94.63667820069203;92.73182957393483;92.04152249134948
94.63667820069203;92.73182957393483;92.04152249134948
94.63667820069203;92.73182957393483;92.04152249134948
94.63667820069203;92.73182957393483;92.04152249134948
94.63667820069203;92.73182957393483;92.04152249134948
94.63667820069203;92.73182957393483;92.04152249134948
94.63667820069203;92.73182957393483;92.04152249134948
94.63667820069203;92.73182957393483;92.04152249134948
94.55017301038062;92.4812030075188;92.04152249134948
94.4636678200692;92.23057644110276;92.04152249134948
94.29065743944636;92.23057644110276;92.04152249134948
94.29065743944636;92.23057644110276;92.04152249134948
94.29065743944636;92.23057644110276;92.04152249134948
94.29065743944636;92.23057644110276;92.04152249134948
94.29065743944636;92.23057644110276;92.04152249134948
94.29065743944636;92.23057644110276;92.04152249134948
94.29065743944636;92.23057644110276;92.04152249134948
94.29065743944636;92.23057644110276;92.04152249134948
94.29065743944636;92.23057644110276;92.04152249134948
94.29065743944636;92.23057644110276;92.04152249134948
94.29065743944636;92.23057644110276;92.04152249134948
94.11764705882352;92.23057644110276;92.04152249134948
94.11764705882352;92.23057644110276;92.04152249134948
94.11764705882352;92.23057644110276;92.04152249134948
94.11764705882352;92.23057644110276;92.04152249134948
94.11764705882352;92.23057644110276;92.04152249134948
94.11764705882352;92.23057644110276;92.04152249134948
94.11764705882352;92.23057644110276;92.04152249134948
94.11764705882352;92.23057644110276;92.04152249134948
94.11764705882352;92.23057644110276;92.04152249134948
94.11764705882352;92.23057644110276;92.04152249134948
94.11764705882352;92.23057644110276;92.04152249134948
94.11764705882352;92.23057644110276;92.04152249134948
94.11764705882352;92.23057644110276;92.04152249134948
94.11764705882352;92.23057644110276;92.04152249134948
94.11764705882352;92.23057644110276;92.04152249134948
94.11764705882352;92.23057644110276;92.04152249134948
94.11764705882352;92.23057644110276;92.04152249134948
94.11764705882352;92.23057644110276;92.04152249134948
94.11764705882352;92.23057644110276;92.04152249134948
94.11764705882352;92.23057644110276;92.04152249134948
94.11764705882352;92.23057644110276;92.04152249134948
94.11764705882352;92.23057644110276;92.04152249134948
94.11764705882352;92.23057644110276;92.04152249134948
94.11764705882352;92.23057644110276;92.04152249134948
94.11764705882352;92.23057644110276;92.04152249134948
94.11764705882352;92.23057644110276;92.04152249134948
94.03114186851211;91.97994987468672;92.04152249134948
93.68512110726644;91.47869674185463;92.04152249134948
93.68512110726644;91.72932330827066;92.38754325259517
93.68512110726644;91.72932330827066;92.38754325259517
93.68512110726644;91.72932330827066;92.38754325259517
93.68512110726644;91.72932330827066;92.38754325259517
93.68512110726644;91.72932330827066;92.38754325259517
93.68512110726644;91.72932330827066;92.38754325259517
93.68512110726644;91.72932330827066;92.38754325259517
93.68512110726644;91.72932330827066;92.38754325259517
93.5121107266436;91.72932330827066;92.38754325259517
93.5121107266436;91.72932330827066;92.38754325259517
93.42560553633218;91.47869674185463;92.38754325259517
93.33910034602077;91.22807017543859;92.38754325259517
93.33910034602077;91.22807017543859;92.38754325259517
93.33910034602077;91.22807017543859;92.38754325259517
93.33910034602077;91.22807017543859;92.38754325259517
93.33910034602077;91.22807017543859;92.38754325259517
93.33910034602077;91.22807017543859;92.38754325259517
93.33910034602077;91.22807017543859;92.38754325259517
93.33910034602077;91.22807017543859;92.38754325259517
93.33910034602077;91.22807017543859;92.38754325259517
93.33910034602077;91.22807017543859;92.38754325259517
93.16608996539793;91.22807017543859;92.38754325259517
92.90657439446368;91.72932330827066;92.73356401384083
92.90657439446368;91.72932330827066;92.73356401384083
92.90657439446368;91.72932330827066;92.73356401384083
92.90657439446368;91.72932330827066;92.73356401384083
92.90657439446368;91.72932330827066;92.73356401384083
92.90657439446368;91.72932330827066;92.73356401384083
92.90657439446368;91.72932330827066;92.73356401384083
92.90657439446368;91.72932330827066;92.73356401384083
92.90657439446368;91.72932330827066;92.73356401384083
92.90657439446368;91.72932330827066;92.73356401384083
92.90657439446368;91.72932330827066;92.73356401384083
92.90657439446368;91.72932330827066;92.73356401384083
92.90657439446368;91.72932330827066;92.73356401384083
92.90657439446368;91.72932330827066;92.73356401384083
92.90657439446368;91.72932330827066;92.73356401384083
92.90657439446368;91.72932330827066;92.73356401384083
92.90657439446368;91.72932330827066;92.73356401384083
92.90657439446368;91.72932330827066;92.73356401384083
92.90657439446368;91.72932330827066;92.73356401384083
92.90657439446368;91.72932330827066;92.73356401384083
92.90657439446368;91.72932330827066;92.73356401384083
92.90657439446368;91.72932330827066;92.73356401384083
92.90657439446368;91.72932330827066;92.73356401384083
92.90657439446368;91.72932330827066;92.73356401384083
92.90657439446368;91.72932330827066;92.73356401384083
92.90657439446368;91.72932330827066;92.73356401384083
92.90657439446368;91.72932330827066;92.73356401384083
92.90657439446368;91.72932330827066;92.73356401384083
92.90657439446368;91.72932330827066;92.73356401384083
92.90657439446368;91.72932330827066;92.73356401384083
92.90657439446368;91.72932330827066;92.73356401384083
92.90657439446368;91.72932330827066;92.73356401384083
92.90657439446368;91.72932330827066;92.73356401384083
92.90657439446368;91.72932330827066;92.73356401384083
92.90657439446368;91.72932330827066;92.73356401384083
92.90657439446368;91.72932330827066;92.73356401384083
92.90657439446368;91.72932330827066;92.73356401384083
92.90657439446368;91.72932330827066;92.73356401384083
92.90657439446368;91.72932330827066;92.73356401384083
92.90657439446368;91.72932330827066;92.73356401384083
92.90657439446368;91.72932330827066;92.73356401384083
92.73356401384083;91.72932330827066;92.73356401384083
92.64705882352942;91.47869674185463;92.73356401384083
92.64705882352942;91.47869674185463;92.73356401384083
92.64705882352942;91.47869674185463;92.73356401384083
92.64705882352942;91.47869674185463;92.73356401384083
92.64705882352942;91.47869674185463;92.73356401384083
92.64705882352942;91.47869674185463;92.73356401384083
92.64705882352942;91.47869674185463;92.73356401384083
92.64705882352942;91.47869674185463;92.73356401384083
92.64705882352942;91.47869674185463;92.73356401384083
92.64705882352942;91.47869674185463;92.73356401384083
92.64705882352942;91.47869674185463;92.73356401384083
92.47404844290658;90.97744360902256;92.73356401384083
92.47404844290658;90.97744360902256;92.73356401384083
92.47404844290658;90.97744360902256;92.73356401384083
92.47404844290658;90.97744360902256;92.73356401384083
92.47404844290658;90.97744360902256;92.73356401384083
92.47404844290658;90.97744360902256;92.73356401384083
92.47404844290658;90.97744360902256;92.73356401384083
92.47404844290658;90.97744360902256;92.73356401384083
92.47404844290658;90.97744360902256;92.73356401384083
92.47404844290658;90.97744360902256;92.73356401384083
92.47404844290658;90.97744360902256;92.73356401384083
92.47404844290658;90.97744360902256;92.73356401384083
92.47404844290658;90.97744360902256;92.73356401384083
92.47404844290658;90.97744360902256;92.73356401384083
92.47404844290658;90.97744360902256;92.73356401384083
92.47404844290658;90.97744360902256;92.73356401384083
92.47404844290658;90.97744360902256;92.73356401384083
92.47404844290658;90.97744360902256;92.73356401384083
92.47404844290658;90.97744360902256;92.73356401384083
92.30103806228374;90.97744360902256;92.73356401384083
92.30103806228374;90.97744360902256;92.73356401384083
92.30103806228374;90.97744360902256;92.73356401384083
92.30103806228374;90.97744360902256;92.73356401384083
92.30103806228374;90.97744360902256;92.73356401384083
92.30103806228374;90.97744360902256;92.73356401384083
92.30103806228374;90.97744360902256;92.73356401384083
92.30103806228374;90.97744360902256;92.73356401384083
92.30103806228374;90.97744360902256;92.73356401384083
92.30103806228374;90.97744360902256;92.73356401384083
92.30103806228374;90.97744360902256;92.73356401384083
92.04152249134948;90.72681704260651;92.73356401384083
92.04152249134948;90.47619047619048;93.07958477508652
92.04152249134948;90.47619047619048;93.07958477508652
92.04152249134948;90.47619047619048;93.07958477508652
92.04152249134948;90.47619047619048;93.07958477508652
92.04152249134948;90.47619047619048;93.07958477508652
92.04152249134948;90.47619047619048;93.07958477508652
92.04152249134948;90.47619047619048;93.07958477508652
92.04152249134948;90.47619047619048;93.07958477508652
92.04152249134948;90.47619047619048;93.07958477508652
92.04152249134948;90.47619047619048;93.07958477508652
91.86851211072664;90.47619047619048;93.07958477508652
91.86851211072664;90.47619047619048;93.07958477508652
91.86851211072664;90.47619047619048;93.07958477508652
91.86851211072664;90.47619047619048;93.07958477508652
91.86851211072664;90.47619047619048;93.07958477508652
91.86851211072664;90.47619047619048;93.07958477508652
91.86851211072664;90.47619047619048;93.07958477508652
91.86851211072664;90.47619047619048;93.07958477508652
91.86851211072664;90.47619047619048;93.07958477508652
91.86851211072664;90.47619047619048;93.07958477508652
91.86851211072664;90.47619047619048;93.07958477508652
91.86851211072664;90.47619047619048;93.07958477508652
91.86851211072664;90.47619047619048;93.07958477508652
91.86851211072664;90.47619047619048;93.07958477508652
91.86851211072664;90.47619047619048;93.07958477508652
91.86851211072664;90.47619047619048;93.07958477508652
91.86851211072664;90.47619047619048;93.07958477508652
91.86851211072664;90.47619047619048;93.07958477508652
91.6955017301038;90.47619047619048;93.07958477508652
91.6955017301038;90.47619047619048;93.07958477508652
91.6955017301038;90.47619047619048;93.07958477508652
91.6955017301038;90.47619047619048;93.07958477508652
91.52249134948097;90.47619047619048;93.07958477508652
91.52249134948097;90.47619047619048;93.07958477508652
91.52249134948097;90.47619047619048;93.07958477508652
91.52249134948097;90.47619047619048;93.07958477508652
91.52249134948097;90.47619047619048;93.07958477508652
91.52249134948097;90.47619047619048;93.07958477508652
91.52249134948097;90.47619047619048;93.07958477508652
91.43598615916954;90.22556390977444;93.07958477508652
91.43598615916954;90.22556390977444;93.07958477508652
91.43598615916954;90.22556390977444;93.07958477508652
91.43598615916954;90.22556390977444;93.07958477508652
91.43598615916954;90.22556390977444;93.07958477508652
91.43598615916954;90.22556390977444;93.07958477508652
91.43598615916954;90.22556390977444;93.07958477508652
91.43598615916954;90.22556390977444;93.07958477508652
91.43598615916954;90.22556390977444;93.07958477508652
91.43598615916954;90.22556390977444;93.07958477508652
91.43598615916954;90.22556390977444;93.07958477508652
91.43598615916954;90.22556390977444;93.07958477508652
91.43598615916954;90.22556390977444;93.07958477508652
91.43598615916954;90.22556390977444;93.07958477508652
91.43598615916954;90.22556390977444;93.07958477508652
91.43598615916954;90.22556390977444;93.07958477508652
91.43598615916954;90.22556390977444;93.07958477508652
91.43598615916954;90.22556390977444;93.07958477508652
91.43598615916954;90.22556390977444;93.07958477508652
91.43598615916954;90.22556390977444;93.07958477508652
91.43598615916954;90.22556390977444;93.07958477508652
91.43598615916954;90.22556390977444;93.07958477508652
91.43598615916954;90.22556390977444;93.07958477508652
91.43598615916954;90.22556390977444;93.07958477508652
91.43598615916954;90.22556390977444;93.07958477508652
91.43598615916954;90.22556390977444;93.07958477508652
91.43598615916954;90.22556390977444;93.07958477508652
91.43598615916954;90.22556390977444;93.07958477508652
91.43598615916954;90.22556390977444;93.07958477508652
91.43598615916954;90.22556390977444;93.07958477508652
91.43598615916954;90.22556390977444;93.07958477508652
91.43598615916954;90.22556390977444;93.07958477508652
91.43598615916954;90.22556390977444;93.07958477508652
